取得日時,テーブル番号,日付,時刻,水位[m],10分雨量[mm],降り始めからの雨量[mm]
2026-09-03 05:19:02,0,09/02,21:40,0.20 ↓,--,--
2026-09-03 05:19:02,0,09/02,21:30,0.21 →,--,--
2026-09-03 05:19:02,0,09/02,21:20,0.21 →,--,--
2026-09-03 05:19:02,0,09/02,21:10,0.21 →,--,--
2026-09-03 05:19:02,0,09/02,21:00,0.21 →,--,--
2026-09-03 04:59:21,0,09/02,20:50,0.21 →,--,--
2026-09-03 04:59:21,0,09/02,20:40,0.21 →,--,--
2026-09-03 04:48:57,0,09/02,20:30,0.21 →,--,--
2026-09-03 04:37:44,0,09/02,20:20,0.21 →,--,--
2026-09-03 04:20:39,0,09/02,20:10,0.21 →,--,--
2026-09-03 04:20:39,0,09/02,20:00,0.21 →,--,--
2026-09-03 04:00:52,0,09/02,19:50,0.21 →,--,--
2026-09-03 04:00:52,0,09/02,19:40,0.21 →,--,--
2026-09-03 03:49:54,0,09/02,19:30,0.21 →,--,--
2026-09-03 03:34:16,0,09/02,19:20,0.21 →,--,--
2026-09-03 03:14:53,0,09/02,19:10,0.21 →,--,--
2026-09-03 03:14:53,0,09/02,19:00,0.21 →,--,--
2026-09-03 02:50:50,0,09/02,18:50,0.21 →,--,--
2026-09-03 02:50:50,0,09/02,18:40,0.21 →,--,--
2026-09-03 02:50:50,0,09/02,18:30,0.21 →,--,--
2026-09-03 02:39:10,0,09/02,18:20,0.21 ↓,--,--
2026-09-03 02:21:22,0,09/02,18:10,0.22 ↑,--,--
2026-09-03 02:21:22,0,09/02,18:00,0.21 ↓,--,--
2026-09-03 02:01:10,0,09/02,17:50,0.22 →,--,--
2026-09-03 02:01:10,0,09/02,17:40,0.22 →,--,--
2026-09-03 01:50:11,0,09/02,17:30,0.22 →,--,--
2026-09-03 01:35:13,0,09/02,17:20,0.22 →,--,--
2026-09-03 01:22:17,0,09/02,17:10,0.22 →,--,--
2026-09-03 01:22:17,0,09/02,17:00,0.22 →,--,--
2026-09-03 00:58:49,0,09/02,16:50,0.22 →,--,--
2026-09-03 00:58:49,0,09/02,16:40,0.22 →,--,--
2026-09-03 00:46:20,0,09/02,16:30,0.22 →,--,--
2026-09-03 00:27:36,0,09/02,16:20,0.22 →,--,--
2026-09-03 00:27:36,0,09/02,16:10,0.22 →,--,--
2026-09-03 00:02:34,0,09/02,16:00,0.22,--,--
2026-09-03 00:02:34,0,09/02,15:50,閉局,--,--
2026-09-02 23:42:22,0,09/02,15:40,閉局,--,--
2026-09-02 23:42:22,0,09/02,15:30,閉局,--,--
2026-09-02 23:42:22,0,09/02,15:20,閉局,--,--
2026-09-02 23:23:08,0,09/02,15:10,閉局,--,--
2026-09-02 23:01:54,0,09/02,15:00,閉局,--,--
2026-09-02 23:01:54,0,09/02,14:50,閉局,--,--
2026-09-02 23:01:54,0,09/02,14:40,閉局,--,--
2026-09-02 22:50:07,0,09/02,14:30,閉局,--,--
2026-09-02 22:34:15,0,09/02,14:20,閉局,--,--
2026-09-02 22:19:25,0,09/02,14:10,閉局,--,--
2026-09-02 22:19:25,0,09/02,14:00,閉局,--,--
2026-09-02 21:59:05,0,09/02,13:50,閉局,--,--
2026-09-02 21:59:05,0,09/02,13:40,閉局,--,--
2026-09-02 21:24:09,0,09/02,13:30,閉局,--,--
2026-09-02 21:24:09,0,09/02,13:20,閉局,--,--
2026-09-02 21:24:09,0,09/02,13:10,閉局,--,--
2026-09-02 20:58:51,0,09/02,13:00,閉局,--,--
2026-09-02 20:58:51,0,09/02,12:50,閉局,--,--
2026-09-02 20:58:51,0,09/02,12:40,閉局,--,--
2026-09-02 20:47:49,0,09/02,12:30,閉局,--,--
2026-09-02 20:33:03,0,09/02,12:20,閉局,--,--
2026-09-02 20:18:36,0,09/02,12:10,閉局,--,--
2026-09-02 20:18:36,0,09/02,12:00,閉局,--,--
2026-09-02 19:59:40,0,09/02,11:50,閉局,--,--
2026-09-02 19:59:40,0,09/02,11:40,閉局,--,--
2026-09-02 19:48:53,0,09/02,11:30,閉局,--,--
2026-09-02 19:32:33,0,09/02,11:20,閉局,--,--
2026-09-02 19:32:33,0,09/02,11:10,閉局,--,--
2026-09-02 19:16:52,0,09/02,11:00,閉局,--,--
2026-09-02 18:56:56,0,09/02,10:50,閉局,--,--
2026-09-02 18:56:56,0,09/02,10:40,閉局,--,--
2026-09-02 18:40:44,0,09/02,10:30,閉局,--,--
2026-09-02 18:40:44,0,09/02,10:20,閉局,--,--
2026-09-02 18:23:40,0,09/02,10:10,閉局,--,--
2026-09-02 18:01:00,0,09/02,10:00,閉局,--,--
2026-09-02 18:01:00,0,09/02,09:50,閉局,--,--
2026-09-02 18:01:00,0,09/02,09:40,閉局,--,--
2026-09-02 17:50:04,0,09/02,09:30,閉局,--,--
2026-09-02 17:32:57,0,09/02,09:20,閉局,--,--
2026-09-02 17:16:38,0,09/02,09:10,閉局,--,--
2026-09-02 17:16:38,0,09/02,09:00,閉局,--,--
2026-09-02 16:56:50,0,09/02,08:50,閉局,--,--
2026-09-02 16:56:50,0,09/02,08:40,閉局,--,--
2026-09-02 16:40:44,0,09/02,08:30,0.28 →,--,--
2026-09-02 16:40:44,0,09/02,08:20,0.28 →,--,--
2026-09-02 16:01:06,0,09/02,08:10,0.28 →,--,--
2026-09-02 16:01:06,0,09/02,08:00,0.28 →,--,--
2026-09-02 16:01:06,0,09/02,07:50,0.28 →,--,--
2026-09-02 16:01:06,0,09/02,07:40,0.28 →,--,--
2026-09-02 15:48:56,0,09/02,07:30,0.28 →,--,--
2026-09-02 15:28:40,0,09/02,07:20,0.28 →,--,--
2026-09-02 15:28:40,0,09/02,07:10,0.28 →,--,--
2026-09-02 14:59:31,0,09/02,07:00,0.28 →,--,--
2026-09-02 14:59:31,0,09/02,06:50,0.28 →,--,--
2026-09-02 14:59:31,0,09/02,06:40,0.28 →,--,--
2026-09-02 14:48:31,0,09/02,06:30,0.28 →,--,--
2026-09-02 14:35:02,0,09/02,06:20,0.28 →,--,--
2026-09-02 14:18:06,0,09/02,06:10,0.28 ↓,--,--
2026-09-02 14:18:06,0,09/02,06:00,0.29 →,--,--
2026-09-02 14:00:22,0,09/02,05:50,0.29 →,--,--
2026-09-02 14:00:22,0,09/02,05:40,0.29 →,--,--
2026/9/2 13:34,0,9月2日,13:30,閉局,--,--
2026/9/2 13:34,0,9月2日,13:20,閉局,--,--
2026/9/2 13:34,0,9月2日,13:10,閉局,--,--
2026/9/2 13:34,0,9月2日,13:00,閉局,--,--
2026/9/2 13:34,0,9月2日,12:50,閉局,--,--
2026/9/2 13:34,0,9月2日,12:40,閉局,--,--
2026/9/2 13:34,0,9月2日,12:30,閉局,--,--
2026/9/2 13:34,0,9月2日,12:20,閉局,--,--
2026/9/2 13:34,0,9月2日,12:10,閉局,--,--
2026/9/2 13:34,0,9月2日,12:00,閉局,--,--
2026/9/2 13:34,0,9月2日,11:50,閉局,--,--
2026/9/2 13:34,0,9月2日,11:40,閉局,--,--
2026/9/2 13:34,0,9月2日,11:30,閉局,--,--
2026/9/2 13:34,0,9月2日,11:20,閉局,--,--
2026/9/2 13:34,0,9月2日,11:10,閉局,--,--
2026/9/2 13:34,0,9月2日,11:00,閉局,--,--
2026/9/2 13:34,0,9月2日,10:50,閉局,--,--
2026/9/2 13:34,0,9月2日,10:40,閉局,--,--
2026/9/2 13:34,0,9月2日,10:30,閉局,--,--
2026/9/2 13:34,0,9月2日,10:20,閉局,--,--
2026/9/2 13:34,0,9月2日,10:10,閉局,--,--
2026/9/2 13:34,0,9月2日,10:00,閉局,--,--
2026/9/2 13:34,0,9月2日,9:50,閉局,--,--
2026/9/2 13:34,0,9月2日,9:40,閉局,--,--
2026/9/2 13:34,0,9月2日,9:30,閉局,--,--
2026/9/2 13:34,0,9月2日,9:20,閉局,--,--
2026/9/2 13:34,0,9月2日,9:10,閉局,--,--
2026/9/2 13:34,0,9月2日,9:00,閉局,--,--
2026/9/2 13:34,0,9月2日,8:50,閉局,--,--
2026/9/2 13:34,0,9月2日,8:40,閉局,--,--
2026/9/2 13:34,0,9月2日,8:30,0.28 →,--,--
2026/9/2 13:34,0,9月2日,8:20,0.28 →,--,--
2026/9/2 13:34,0,9月2日,8:10,0.28 →,--,--
2026/9/2 13:34,0,9月2日,8:00,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:50,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:40,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:30,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:20,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:10,0.28 →,--,--
2026/9/2 13:34,0,9月2日,7:00,0.28 →,--,--
2026/9/2 13:34,0,9月2日,6:50,0.28 →,--,--
2026/9/2 13:34,0,9月2日,6:40,0.28 →,--,--
2026/9/2 13:34,0,9月2日,6:30,0.28 →,--,--
2026/9/2 13:34,0,9月2日,6:20,0.28 →,--,--
2026/9/2 13:34,0,9月2日,6:10,0.28 ↓,--,--
2026/9/2 13:34,0,9月2日,6:00,0.29 →,--,--
2026/9/2 13:34,0,9月2日,5:50,0.29 →,--,--
2026/9/2 13:34,0,9月2日,5:40,0.29 →,--,--
2026/9/2 13:34,0,9月2日,5:30,0.29 →,--,--
2026/9/2 13:34,0,9月2日,5:20,0.29 →,--,--
2026/9/2 13:19,0,9月2日,5:10,0.29 →,--,--
2026/9/2 13:19,0,9月2日,5:00,0.29 →,--,--
2026/9/2 12:58,0,9月2日,4:50,0.29 →,--,--
2026/9/2 12:58,0,9月2日,4:40,0.29 →,--,--
2026/9/2 12:47,0,9月2日,4:30,0.29 →,--,--
2026/9/2 12:32,0,9月2日,4:20,0.29 →,--,--
2026/9/2 12:32,0,9月2日,4:10,0.29 →,--,--
2026/9/2 12:17,0,9月2日,4:00,0.29 →,--,--
2026/9/2 11:58,0,9月2日,3:50,0.29 →,--,--
2026/9/2 11:58,0,9月2日,3:40,0.29 →,--,--
2026/9/2 11:42,0,9月2日,3:30,0.29 →,--,--
2026/9/2 11:42,0,9月2日,3:20,0.29 →,--,--
2026/9/2 11:13,0,9月2日,3:10,0.29 →,--,--
2026/9/2 11:13,0,9月2日,3:00,0.29 →,--,--
2026/9/2 11:13,0,9月1日,0:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,23:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,22:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,21:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,20:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,19:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,18:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,17:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,16:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,15:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,14:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,13:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,12:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,11:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,10:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,9:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,8:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,7:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,6:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,5:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,4:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,3:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,2:00,0.59 →,--,--
2026/9/2 11:13,0,9月1日,1:00,0.59↓,--,--
2026/9/1 8:07,0,8月31日,0:00,0.68 →,--,--
2026/9/1 8:07,0,8月31日,23:50,0.68 →,--,--
2026/9/1 7:07,0,8月31日,23:40,0.68 ↓,--,--
2026/9/1 7:07,0,8月31日,23:30,0.69 ↓,--,--
2026/9/1 7:07,0,8月31日,23:20,0.70 ↓,--,--
2026/9/1 7:07,0,8月31日,23:10,0.71 →,--,--
2026/9/1 7:07,0,8月31日,23:00,0.71 →,--,--
2026/9/1 7:07,0,8月31日,22:50,0.71 →,--,--
2026/9/1 6:07,0,8月31日,22:40,0.71 →,--,--
2026/9/1 6:07,0,8月31日,22:30,0.71 →,--,--
2026/9/1 6:07,0,8月31日,22:20,0.71 →,--,--
2026/9/1 6:07,0,8月31日,22:10,0.71 ↓,--,--
2026/9/1 6:07,0,8月31日,22:00,0.72 ↓,--,--
2026/9/1 6:07,0,8月31日,21:50,0.73 ↓,--,--
2026/9/1 5:07,0,8月31日,21:40,0.75 ↓,--,--
2026/9/1 5:07,0,8月31日,21:30,0.77 →,--,--
2026/9/1 5:07,0,8月31日,21:20,0.77 →,--,--
2026/9/1 5:07,0,8月31日,21:10,0.77 →,--,--
2026/9/1 5:07,0,8月31日,21:00,0.77 ↓,--,--
2026/9/1 5:07,0,8月31日,20:50,0.78 →,--,--
2026/9/1 4:08,0,8月31日,20:40,0.78 →,--,--
2026/9/1 4:08,0,8月31日,20:30,0.78 ↓,--,--
2026/9/1 4:08,0,8月31日,20:20,0.80 ↓,--,--
2026/9/1 4:08,0,8月31日,20:10,0.82 ↓,--,--
2026/9/1 4:08,0,8月31日,20:00,0.83 →,--,--
2026/9/1 4:08,0,8月31日,19:50,0.83 →,--,--
2026/9/1 3:08,0,8月31日,19:40,0.83 ↓,--,--
2026/9/1 3:08,0,8月31日,19:30,0.84 ↓,--,--
2026/9/1 3:08,0,8月31日,19:20,0.86 ↓,--,--
2026/9/1 3:08,0,8月31日,19:10,0.88 →,--,--
2026/9/1 3:08,0,8月31日,19:00,0.88 →,--,--
2026/9/1 3:08,0,8月31日,18:50,0.88 ↓,--,--
2026/9/1 2:07,0,8月31日,18:40,0.89 →,--,--
2026/9/1 2:07,0,8月31日,18:30,0.89 ↓,--,--
2026/9/1 2:07,0,8月31日,18:20,0.90 →,--,--
2026/9/1 2:07,0,8月31日,18:10,0.90 ↑,--,--
2026/9/1 2:07,0,8月31日,18:00,0.88 ↑,--,--
2026/9/1 2:07,0,8月31日,17:50,0.84 ↑,--,--
2026/9/1 1:07,0,8月31日,17:40,0.76 ↑,--,--
2026/9/1 1:07,0,8月31日,17:30,0.71 ↑,--,--
2026/9/1 1:07,0,8月31日,17:20,0.70 ↓,--,--
2026/9/1 1:07,0,8月31日,17:10,0.71 ↑,--,--
2026/9/1 1:07,0,8月31日,17:00,0.70 ↓,--,--
2026/9/1 1:07,0,8月31日,16:50,0.71 →,--,--
2026/9/1 0:17,0,8月31日,16:40,0.71 ↓,--,--
2026/9/1 0:17,0,8月31日,16:30,0.73 ↑,--,--
2026/9/1 0:17,0,8月31日,16:20,0.72 ↑,--,--
2026/9/1 0:17,0,8月31日,16:10,0.62 →,--,--
2026/9/1 0:17,0,8月31日,16:00,0.62 →,--,--
