取得日時,テーブル番号,日付,時刻,水位[m],10分雨量[mm],降り始めからの雨量[mm]
2026-09-05 01:18:44,0,09/04,17:10,0.61,--,--
2026-09-05 01:18:44,0,09/04,17:00,0.61,--,--
2026-09-05 00:59:06,0,09/04,16:50,0.61,--,--
2026-09-05 00:59:06,0,09/04,16:40,0.61,--,--
2026-09-05 00:48:12,0,09/04,16:30,0.61,--,--
2026-09-05 00:34:05,0,09/04,16:20,0.61,--,--
2026-09-05 00:19:06,0,09/04,16:10,0.61,--,--
2026-09-05 00:19:06,0,09/04,16:00,0.61,--,--
2026-09-04 23:59:37,0,09/04,15:50,0.61,--,--
2026-09-04 23:59:37,0,09/04,15:40,0.61,--,--
2026-09-04 23:50:12,0,09/04,15:30,0.61,--,--
2026-09-04 23:33:49,0,09/04,15:20,0.61,--,--
2026-09-04 23:18:23,0,09/04,15:10,0.61,--,--
2026-09-04 23:18:23,0,09/04,15:00,0.61,--,--
2026-09-04 22:59:59,0,09/04,14:50,0.61,--,--
2026-09-04 22:59:59,0,09/04,14:40,0.61,--,--
2026-09-04 22:49:29,0,09/04,14:30,0.61,--,--
2026-09-04 22:33:45,0,09/04,14:20,0.61,--,--
2026-09-04 22:18:43,0,09/04,14:10,0.61,--,--
2026-09-04 22:18:43,0,09/04,14:00,0.61,--,--
2026-09-04 21:59:10,0,09/04,13:50,0.61,--,--
2026-09-04 21:59:10,0,09/04,13:40,0.61,--,--
2026-09-04 21:44:52,0,09/04,13:30,0.61,--,--
2026-09-04 21:23:50,0,09/04,13:20,0.61,--,--
2026-09-04 21:23:50,0,09/04,13:10,0.61,--,--
2026-09-04 20:59:04,0,09/04,13:00,0.61,--,--
2026-09-04 20:59:04,0,09/04,12:50,0.61,--,--
2026-09-04 20:59:04,0,09/04,12:40,0.61,--,--
2026-09-04 20:48:05,0,09/04,12:30,0.61,--,--
2026-09-04 20:33:03,0,09/04,12:20,0.61,--,--
2026-09-04 20:18:39,0,09/04,12:10,0.61,--,--
2026-09-04 20:18:39,0,09/04,12:00,0.61,--,--
2026-09-04 20:00:08,0,09/04,11:50,0.61,--,--
2026-09-04 20:00:08,0,09/04,11:40,0.61,--,--
2026-09-04 19:49:25,0,09/04,11:30,0.61,--,--
2026-09-04 19:34:59,0,09/04,11:20,0.61,--,--
2026-09-04 19:19:54,0,09/04,11:10,0.61,--,--
2026-09-04 19:19:54,0,09/04,11:00,0.61,--,--
2026-09-04 19:00:22,0,09/04,10:50,0.61,--,--
2026-09-04 19:00:22,0,09/04,10:40,0.61,--,--
2026-09-04 18:49:33,0,09/04,10:30,0.61,--,--
2026-09-04 18:32:13,0,09/04,10:20,0.61,--,--
2026-09-04 18:32:13,0,09/04,10:10,0.61,--,--
2026-09-04 18:15:56,0,09/04,10:00,0.61,--,--
2026-09-04 17:57:32,0,09/04,09:50,0.61,--,--
2026-09-04 17:57:32,0,09/04,09:40,0.61,--,--
2026-09-04 17:42:33,0,09/04,09:30,0.61,--,--
2026-09-04 17:42:33,0,09/04,09:20,0.61,--,--
2026-09-04 17:20:47,0,09/04,09:10,0.61,--,--
2026-09-04 17:20:47,0,09/04,09:00,0.61,--,--
2026-09-04 17:00:05,0,09/04,08:50,0.61,--,--
2026-09-04 17:00:05,0,09/04,08:40,0.61,--,--
2026-09-04 16:49:18,0,09/04,08:30,0.61,--,--
2026-09-04 16:33:13,0,09/04,08:20,0.61,--,--
2026-09-04 16:17:51,0,09/04,08:10,0.61,--,--
2026-09-04 16:17:51,0,09/04,08:00,0.61,--,--
2026-09-04 15:58:59,0,09/04,07:50,0.61,--,--
2026-09-04 15:58:59,0,09/04,07:40,0.61,--,--
2026-09-04 15:44:20,0,09/04,07:30,0.61,--,--
2026-09-04 15:22:34,0,09/04,07:20,0.61,--,--
2026-09-04 15:22:34,0,09/04,07:10,0.61,--,--
2026-09-04 15:22:34,0,09/04,07:00,0.61,--,--
2026-09-04 14:58:31,0,09/04,06:50,0.61,--,--
2026-09-04 14:58:31,0,09/04,06:40,0.61,--,--
2026-09-04 14:47:47,0,09/04,06:30,0.61,--,--
2026-09-04 14:32:00,0,09/04,06:20,0.61,--,--
2026-09-04 14:32:00,0,09/04,06:10,0.61,--,--
2026-09-04 14:17:12,0,09/04,06:00,0.61,--,--
2026-09-04 13:59:29,0,09/04,05:50,0.61,--,--
2026-09-04 13:59:29,0,09/04,05:40,0.61,--,--
2026-09-04 13:48:42,0,09/04,05:30,0.61,--,--
2026-09-04 13:33:29,0,09/04,05:20,0.61,--,--
2026-09-04 13:18:39,0,09/04,05:10,0.61,--,--
2026-09-04 13:18:39,0,09/04,05:00,0.61,--,--
2026-09-04 12:59:01,0,09/04,04:50,0.61,--,--
2026-09-04 12:59:01,0,09/04,04:40,0.61,--,--
2026-09-04 12:48:18,0,09/04,04:30,0.61,--,--
2026-09-04 12:33:07,0,09/04,04:20,0.61,--,--
2026-09-04 12:18:04,0,09/04,04:10,0.61,--,--
2026-09-04 12:18:04,0,09/04,04:00,0.61,--,--
2026-09-04 11:59:01,0,09/04,03:50,0.61,--,--
2026-09-04 11:59:01,0,09/04,03:40,0.61,--,--
2026-09-04 11:48:22,0,09/04,03:30,0.61,--,--
2026-09-04 11:30:32,0,09/04,03:20,0.61,--,--
2026-09-04 11:30:32,0,09/04,03:10,0.61,--,--
2026-09-04 11:12:01,0,09/04,03:00,0.61,--,--
2026-09-04 11:12:01,0,09/04,02:50,0.61,--,--
2026-09-04 10:52:01,0,09/04,02:40,0.61,--,--
2026-09-04 10:52:01,0,09/04,02:30,0.61,--,--
2026-09-04 10:40:22,0,09/04,02:20,0.61,--,--
2026-09-04 10:23:19,0,09/04,02:10,0.61,--,--
2026-09-04 10:09:37,0,09/04,02:00,0.61,--,--
2026-09-04 10:09:37,0,09/04,01:50,0.61,--,--
2026-09-04 09:54:33,0,09/04,01:40,0.61,--,--
2026-09-04 09:39:50,0,09/04,01:30,0.61,--,--
2026-09-04 09:39:50,0,09/04,01:20,0.61,--,--
2026-09-04 09:20:05,0,09/04,01:10,0.61,--,--
2026-09-04 09:20:05,0,09/04,01:00,0.61,--,--
2026-09-04 08:56:16,0,09/04,00:50,0.61,--,--
2026-09-04 08:56:16,0,09/04,00:40,0.61,--,--
2026-09-04 08:41:00,0,09/04,00:30,0.61,--,--
2026-09-04 08:41:00,0,09/04,00:20,0.61,--,--
2026-09-04 08:27:38,0,09/04,00:10,0.61,--,--
2026-09-04 08:11:41,0,09/03,24:00,0.61,--,--
2026-09-04 08:11:41,0,09/03,23:50,0.61,--,--
2026-09-04 07:56:14,0,09/03,23:40,0.61,--,--
2026-09-04 07:40:51,0,09/03,23:30,0.61,--,--
2026-09-04 07:40:51,0,09/03,23:20,0.61,--,--
2026-09-04 07:29:42,0,09/03,23:10,0.61,--,--
2026-09-04 07:15:01,0,09/03,23:00,0.61,--,--
2026-09-04 06:57:16,0,09/03,22:50,0.61,--,--
2026-09-04 06:57:16,0,09/03,22:40,0.61,--,--
2026-09-04 06:46:32,0,09/03,22:30,0.61,--,--
2026-09-04 06:16:54,0,09/03,22:20,0.61,--,--
2026-09-04 06:16:54,0,09/03,22:10,0.61,--,--
2026-09-04 06:16:54,0,09/03,22:00,0.61,--,--
2026-09-04 05:58:19,0,09/03,21:50,0.61,--,--
2026-09-04 05:58:19,0,09/03,21:40,0.61,--,--
2026-09-04 05:47:12,0,09/03,21:30,0.61,--,--
2026-09-04 05:32:33,0,09/03,21:20,0.61,--,--
2026-09-04 05:17:29,0,09/03,21:10,0.61,--,--
2026-09-04 05:17:29,0,09/03,21:00,0.61,--,--
2026-09-04 04:59:43,0,09/03,20:50,0.62,--,--
2026-09-04 04:59:43,0,09/03,20:40,0.63,--,--
2026-09-04 04:48:53,0,09/03,20:30,0.64,--,--
2026-09-04 04:37:43,0,09/03,20:20,0.67,--,--
2026-09-04 04:23:16,0,09/03,20:10,0.68,--,--
2026-09-04 04:10:13,0,09/03,20:00,0.69,--,--
2026-09-04 04:10:13,0,09/03,19:50,0.72,--,--
2026-09-04 03:52:16,0,09/03,19:40,0.74,--,--
2026-09-04 03:52:16,0,09/03,19:30,0.77,--,--
2026-09-04 03:37:32,0,09/03,19:20,0.79,--,--
2026-09-04 03:18:03,0,09/03,19:10,0.81,--,--
2026-09-04 03:18:03,0,09/03,19:00,0.84,--,--
2026-09-04 02:57:07,0,09/03,18:50,0.86,--,--
2026-09-04 02:57:07,0,09/03,18:40,0.85,--,--
2026-09-04 02:41:17,0,09/03,18:30,0.88,--,--
2026-09-04 02:41:17,0,09/03,18:20,0.85,--,--
2026-09-04 02:22:20,0,09/03,18:10,0.81,--,--
2026-09-04 02:22:20,0,09/03,18:00,0.61,--,--
2026-09-04 02:01:12,0,09/03,17:50,0.62,--,--
2026-09-04 02:01:12,0,09/03,17:40,0.61,--,--
2026-09-04 01:50:13,0,09/03,17:30,0.59,--,--
2026-09-04 01:33:07,0,09/03,17:20,0.59,--,--
2026-09-04 01:17:34,0,09/03,17:10,0.59,--,--
2026-09-04 01:17:34,0,09/03,17:00,0.59,--,--
2026-09-04 00:57:28,0,09/03,16:50,0.59,--,--
2026-09-04 00:57:28,0,09/03,16:40,0.59,--,--
2026-09-04 00:41:00,0,09/03,16:30,0.59,--,--
2026-09-04 00:41:00,0,09/03,16:20,0.59,--,--
2026-09-04 00:20:36,0,09/03,16:10,0.59,--,--
2026-09-04 00:20:36,0,09/03,16:00,0.59,--,--
2026-09-03 23:58:23,0,09/03,15:50,0.59,--,--
2026-09-03 23:58:23,0,09/03,15:40,0.59,--,--
2026-09-03 23:40:47,0,09/03,15:30,0.59,--,--
2026-09-03 23:40:47,0,09/03,15:20,0.59,--,--
2026-09-03 23:21:07,0,09/03,15:10,0.59,--,--
2026-09-03 23:21:07,0,09/03,15:00,0.59,--,--
2026-09-03 23:00:25,0,09/03,14:50,0.59,--,--
2026-09-03 23:00:25,0,09/03,14:40,0.59,--,--
2026-09-03 22:49:34,0,09/03,14:30,0.59,--,--
2026-09-03 22:32:20,0,09/03,14:20,0.59,--,--
2026-09-03 22:32:20,0,09/03,14:10,0.59,--,--
2026-09-03 22:12:50,0,09/03,14:00,0.59,--,--
2026-09-03 21:55:31,0,09/03,13:50,0.59,--,--
2026-09-03 21:55:31,0,09/03,13:40,0.59,--,--
2026-09-03 21:39:43,0,09/03,13:30,0.59,--,--
2026-09-03 21:39:43,0,09/03,13:20,0.59,--,--
2026-09-03 21:19:26,0,09/03,13:10,0.59,--,--
2026-09-03 21:19:26,0,09/03,13:00,0.59,--,--
2026-09-03 20:56:39,0,09/03,12:50,0.59,--,--
2026-09-03 20:56:39,0,09/03,12:40,0.59,--,--
2026-09-03 20:43:54,0,09/03,12:30,0.59,--,--
2026-09-03 20:29:50,0,09/03,12:20,0.59,--,--
2026-09-03 20:29:50,0,09/03,12:10,0.59,--,--
2026-09-03 20:11:44,0,09/03,12:00,0.59,--,--
2026-09-03 20:11:44,0,09/03,11:50,0.59,--,--
2026-09-03 19:51:16,0,09/03,11:40,0.59,--,--
2026-09-03 19:51:16,0,09/03,11:30,0.59,--,--
2026-09-03 19:40:20,0,09/03,11:20,0.59,--,--
2026-09-03 19:20:29,0,09/03,11:10,0.59,--,--
2026-09-03 19:20:29,0,09/03,11:00,0.59,--,--
2026-09-03 19:00:19,0,09/03,10:50,0.59,--,--
2026-09-03 19:00:19,0,09/03,10:40,0.59,--,--
2026-09-03 18:49:47,0,09/03,10:30,0.59,--,--
2026-09-03 18:32:09,0,09/03,10:20,0.59,--,--
2026-09-03 18:32:09,0,09/03,10:10,0.59,--,--
2026-09-03 18:13:11,0,09/03,10:00,0.59,--,--
2026-09-03 17:50:45,0,09/03,09:50,0.59,--,--
2026-09-03 17:50:45,0,09/03,09:40,0.59,--,--
2026-09-03 17:50:45,0,09/03,09:30,0.59,--,--
2026-09-03 17:34:46,0,09/03,09:20,0.59,--,--
2026-09-03 17:17:25,0,09/03,09:10,0.59,--,--
2026-09-03 17:17:25,0,09/03,09:00,0.59,--,--
2026-09-03 16:57:13,0,09/03,08:50,0.59,--,--
2026-09-03 16:57:13,0,09/03,08:40,0.59,--,--
2026-09-03 16:40:51,0,09/03,08:30,0.59,--,--
2026-09-03 16:40:51,0,09/03,08:20,0.59,--,--
2026-09-03 16:23:30,0,09/03,08:10,0.59,--,--
2026-09-03 16:01:59,0,09/03,08:00,0.59,--,--
2026-09-03 16:01:59,0,09/03,07:50,0.59,--,--
2026-09-03 16:01:59,0,09/03,07:40,0.59,--,--
2026-09-03 15:49:13,0,09/03,07:30,0.59,--,--
2026-09-03 15:29:39,0,09/03,07:20,0.59,--,--
2026-09-03 15:29:39,0,09/03,07:10,0.59,--,--
2026-09-03 15:03:33,0,09/03,07:00,0.59,--,--
2026-09-03 15:03:33,0,09/03,06:50,0.59,--,--
2026-09-03 14:48:49,0,09/03,06:40,0.59,--,--
2026-09-03 14:48:49,0,09/03,06:30,0.59,--,--
2026-09-03 14:14:57,0,09/03,06:20,0.59,--,--
2026-09-03 14:14:57,0,09/03,06:10,0.59,--,--
2026-09-03 14:14:57,0,09/03,06:00,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:50,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:40,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:30,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:20,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:10,0.59,--,--
2026-09-03 11:20:10,0,09/03,05:00,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:50,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:40,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:30,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:20,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:10,0.59,--,--
2026-09-03 11:20:10,0,09/03,04:00,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:50,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:40,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:30,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:20,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:10,0.59,--,--
2026-09-03 11:20:10,0,09/03,03:00,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:50,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:40,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:30,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:20,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:10,0.59,--,--
2026-09-03 10:22:02,0,09/03,02:00,0.59,--,--
2026-09-03 09:59:12,0,09/03,01:50,0.59,--,--
2026-09-03 09:59:12,0,09/03,01:40,0.59,--,--
2026-09-03 09:45:33,0,09/03,01:30,0.59,--,--
2026-09-03 09:23:57,0,09/03,01:20,0.59,--,--
2026-09-03 09:23:57,0,09/03,01:10,0.59,--,--
2026-09-03 08:57:07,0,09/03,01:00,0.59,--,--
2026-09-03 08:57:07,0,09/03,00:50,0.59,--,--
2026-09-03 08:57:07,0,09/03,00:40,0.59,--,--
2026-09-03 08:42:41,0,09/03,00:30,0.59,--,--
2026-09-03 08:42:41,0,09/03,00:20,0.59,--,--
2026-09-03 08:29:30,0,09/03,00:10,0.59,--,--
2026-09-03 08:15:39,0,09/02,24:00,0.59,--,--
2026-09-03 07:58:44,0,09/02,23:50,0.59,--,--
2026-09-03 07:58:44,0,09/02,23:40,0.59,--,--
2026-09-03 07:47:27,0,09/02,23:30,0.59,--,--
2026-09-03 07:33:29,0,09/02,23:20,0.59,--,--
2026-09-03 07:17:08,0,09/02,23:10,0.59,--,--
2026-09-03 07:17:08,0,09/02,23:00,0.59,--,--
2026-09-03 06:58:46,0,09/02,22:50,0.59,--,--
2026-09-03 06:58:46,0,09/02,22:40,0.59,--,--
2026-09-03 06:47:38,0,09/02,22:30,0.59,--,--
2026-09-03 06:31:32,0,09/02,22:20,0.59,--,--
2026-09-03 06:31:32,0,09/02,22:10,0.59,--,--
2026-09-03 06:17:09,0,09/02,22:00,0.59,--,--
2026-09-03 05:59:37,0,09/02,21:50,0.59,--,--
